title;rating;country;genre
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Musical films
Uccellacci e uccellini;6.5;Italia;Comedy-drama films
Uccellacci e uccellini;6.5;Repubblica Italiana;Comedy-drama films
I pugni in tasca;8.1;Italia;Drama films
I pugni in tasca;8.1;Repubblica Italiana;Drama films
The Inner Circle;5.4;United States of America;Biographical films
The Inner Circle;5.4;Italia;Biographical films
The Inner Circle;5.4;Repubblica Italiana;Biographical films
The Bostonians;6.6;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Stonewall;6.5;United States of America;LGBT-related films
Valmont;6.2;United States of America;Drama films
Valmont;6.2;République française;Drama films
Valmont;6.2;United States of America;Drama films
Valmont;6.2;République française;Drama films
Niagara;6.6;United States of America;Drama films
Niagara;6.6;United States of America;Drama films
The Substance of Fire;6.1;United States of America;Drama films
Raffles;7;United States of America;Drama films
Raffles;7;United States of America;Comedy films
Invaders from Mars;4.6;United States of America;Horror films
Invaders from Mars;4.6;United States of America;Science fiction films
Invaders from Mars;4.6;United States of America;Horror films
Invaders from Mars;4.6;United States of America;Science fiction films
Invaders from Mars;6.9;United States of America;Horror films
Invaders from Mars;6.9;United States of America;Science fiction films
Zachariah;4.8;United States of America;Musical films
Zachariah;4.8;United States of America;LGBT-related films
Pirates;4.8;United States of America;Adventure films
Pirates;4.8;République française;Adventure films
Pirates;4.8;United States of America;Adventure films
Pirates;4.8;République française;Adventure films
Carry On Screaming!;7.2;United Kingdom of Great Britain and Northern Ireland;Comedy films
Carry On Screaming!;7.2;United Kingdom of Great Britain and Northern Ireland;Crime fiction
Carry On Screaming!;7.2;United Kingdom of Great Britain and Northern Ireland;Horror films
Carry On Screaming!;7.2;United Kingdom of Great Britain and Northern Ireland;Comedy horror
Carry On Screaming!;7.2;United Kingdom of Great Britain and Northern Ireland;Parody films
Jésus de Montréal;7.2;République française;Drama films
Jésus de Montréal;7.2;République française;Drama films
Belle Époque;7.4;Reino de España;Drama films
Belle Époque;7.4;Portugal;Drama films
Belle Époque;7.4;República Portuguesa;Drama films
Belle Époque;7.4;Reino de España;Comedy films
Belle Époque;7.4;Portugal;Comedy films
Valmont;6.2;United States of America;Romance films
Valmont;6.2;République française;Romance films
Valmont;6.2;United States of America;Romance films
Valmont;6.2;République française;Romance films
Niagara;6.6;United States of America;Film noir
Niagara;6.6;United States of America;Film noir
The Green Slime;4.5;日本;Adventure films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
The Challenge;5.3;日本;Drama films
The Challenge;5.3;日本;Action films
長屋紳士録;8.5;日本;Drama films
Hangar 18;5.1;United States of America;Science fiction films
The Man from Snowy River;6.5;Australia;Westerns
The Man from Snowy River;6.5;Australia;Westerns
Images;7.4;United Kingdom of Great Britain and Northern Ireland;Drama films
Images;7.4;United Kingdom of Great Britain and Northern Ireland;Drama films
The Great Rock 'n' Roll Swindle;6.9;United Kingdom of Great Britain and Northern Ireland;Documentary films
The Servant;8.1;United Kingdom of Great Britain and Northern Ireland;Drama films
Wo die grünen Ameisen träumen;6.3;Bundesrepublik Deutschland;Drama films
Wo die grünen Ameisen träumen;6.3;Deutschland;Drama films
Wo die grünen Ameisen träumen;6.3;Bundesrepublik Deutschland;Drama films
Wo die grünen Ameisen träumen;6.3;Deutschland;Drama films
Мать и сын;7.9;Российская Федерация;Drama films
The Horse's Mouth;7.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
The Horse's Mouth;7.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Gumshoe;7.3;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Gumshoe;7.3;United Kingdom of Great Britain and Northern Ireland;Crime films
Gumshoe;7.3;United Kingdom of Great Britain and Northern Ireland;Neo-noir
Reckless;4.3;United States of America;Romance films
The Incredibly True Adventure of Two Girls in Love;6.5;United States of America;Comedy-drama films
The Incredibly True Adventure of Two Girls in Love;6.5;United States of America;LGBT-related films
The Incredibly True Adventure of Two Girls in Love;6.5;United States of America;Comedy-drama films
The Incredibly True Adventure of Two Girls in Love;6.5;United States of America;LGBT-related films
Pirates;4.8;تونس;Adventure films
Pirates;4.8;تونس;Adventure films
Вор;7;Российская Федерация;Drama films
Вор;7;Россия;Drama films
Вор;7;Российская Федерация;Crime films
Вор;7;Россия;Crime films
Naked Lunch;6.9;Canada;Drama films
Naked Lunch;6.9;日本;Drama films
Naked Lunch;6.9;Canada;Science fiction films
Naked Lunch;6.9;Canada;Science fiction films
Naked Lunch;6.9;日本;Science fiction films
Naked Lunch;6.9;Canada;LGBT-related films
Naked Lunch;6.9;Canada;LGBT-related films
Naked Lunch;6.9;日本;LGBT-related films
Naked Lunch;6.9;Canada;Drama films
Naked Lunch;6.9;Canada;Drama films
Naked Lunch;6.9;日本;Drama films
Naked Lunch;6.9;Canada;Science fiction films
Naked Lunch;6.9;Canada;Science fiction films
Naked Lunch;6.9;日本;Science fiction films
Naked Lunch;6.9;Canada;LGBT-related films
Naked Lunch;6.9;Canada;LGBT-related films
Naked Lunch;6.9;日本;LGBT-related films
Naked Lunch;6.9;Canada;Drama films
Naked Lunch;6.9;Canada;Drama films
Naked Lunch;6.9;日本;Drama films
Naked Lunch;6.9;Canada;Science fiction films
Naked Lunch;6.9;Canada;Science fiction films
Naked Lunch;6.9;日本;Science fiction films
Naked Lunch;6.9;Canada;LGBT-related films
Naked Lunch;6.9;Canada;LGBT-related films
Naked Lunch;6.9;日本;LGBT-related films
The Food of the Gods;3.7;United States of America;Horror films
The Food of the Gods;3.7;United States of America;Science fiction films
Un Indien dans la ville;4.3;République française;Comedy films
Un Indien dans la ville;4.3;République française;Adventure films
Un Indien dans la ville;4.3;République française;Comedy films
Un Indien dans la ville;4.3;République française;Adventure films
La Bonne Année;4.6;République française;Comedy films
Mi Vida Loca;6.4;United Kingdom of Great Britain and Northern Ireland;Drama films
Il posto;7.4;Repubblica Italiana;Drama films
Naked;8.2;United Kingdom of Great Britain and Northern Ireland;Drama films
Naked;8.2;United Kingdom of Great Britain and Northern Ireland;Drama films
Calendar;7.8;Bundesrepublik Deutschland;Drama films
Calendar;7.8;Deutschland;Drama films
The Cutting Edge;5.8;United States of America;Drama films
10 Rillington Place;6.8;United Kingdom of Great Britain and Northern Ireland;Drama films
Babylon;8.1;United Kingdom of Great Britain and Northern Ireland;Drama films
Babylon;8.1;United Kingdom of Great Britain and Northern Ireland;Drama films
東京暮色;7.8;日本;Drama films
L'École de la chair;6.1;Koninkrijk België;Drama films
L'École de la chair;6.1;République française;Drama films
L'École de la chair;6.1;Koninkrijk België;Romance books
L'École de la chair;6.1;République française;Romance books
Lightning Jack;3.3;Australia;Comedy films
Lightning Jack;3.3;Australia;Westerns
Lightning Jack;3.3;Australia;Comedy films
Lightning Jack;3.3;Australia;Westerns
The Haunted Palace;6.9;United States of America;Horror films
Killer;6.4;United States of America;Thriller films
The Big Doll House;7.4;United States of America;Action films
The Big Doll House;7.4;United States of America;Exploitation films
The Bellboy;6.9;United States of America;Comedy films
Gypsy;6.3;United States of America;Drama films
Gypsy;6.3;United States of America;Drama films
What Price Glory?;6;United States of America;Comedy films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Bobby Deerfield;4.2;United States of America;Drama films
Heavy;6.9;United States of America;Drama films
Mon oncle Antoine;8;Canada;Drama films
Mon oncle Antoine;8;Canada;Drama films
Mon oncle Antoine;8;Canada;Comedy-drama films
Mon oncle Antoine;8;Canada;Comedy-drama films
Mon oncle Antoine;8;Canada;Christmas films
Mon oncle Antoine;8;Canada;Christmas films
La Roue;7.7;République française;Drama films
La Roue;7.7;République française;Silent film
La Roue;7.7;République française;Drama films
La Roue;7.7;République française;Silent film
Oh, God! Book II;5.9;United States of America;Fantasy films
Oh, God! Book II;5.9;United States of America;Comedy films
Trancers;6.3;United States of America;Action films
Trancers;6.3;United States of America;Science fiction films
Trancers;6.3;United States of America;Christmas films
Tales of Terror;6.4;United States of America;Fantasy films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Crime films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United Kingdom of Great Britain and Northern Ireland;Musical films
The Adventure of Sherlock Holmes' Smarter Brother;5.9;United States of America;Crime films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
O Lucky Man!;7.6;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Empire Records;4.6;United States of America;Comedy-drama films
Empire Records;4.6;United States of America;Teen films
The Breaking Point;8.1;United States of America;Crime films
Thunderbirds Are Go;4.5;United Kingdom of Great Britain and Northern Ireland;Science fiction films
Twice in a Lifetime;7.4;United States of America;Drama films
Twice in a Lifetime;7.4;United States of America;Drama films
Bigger Than Life;8.2;United States of America;Drama films
Please Don't Eat the Daisies;5.5;United States of America;Comedy films
Please Don't Eat the Daisies;5.5;United States of America;Musical films
Kuroneko, el grito del sexo;8.1;日本;Horror films
藪の中の黒猫;8.1;日本;Horror films
Waiting for Guffman;7.7;United States of America;Comedy films
Waiting for Guffman;7.7;United States of America;Mockumentary films
The Bostonians;6.6;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
The Bostonians;6.6;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Comedy-drama films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;Romance films
Stonewall;6.5;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
This Island Earth;5.8;United States of America;Monster movies
修羅雪姫;8.1;日本;Thriller films
Bolero;2;United States of America;Sexploitation
Bolero;2;United States of America;Sexploitation
Humanoids from the Deep;5.4;United States of America;Monster movies
Humanoids from the Deep;5.4;United States of America;Monster movies
Humanoids from the Deep;5.4;United States of America;Monster movies
The Slumber Party Massacre;4.5;United States of America;Exploitation films
The Slumber Party Massacre;4.5;United States of America;Teen films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
Grizzly;4.7;United States of America;Horror films
De Sade;4.1;United States of America;Drama films
To Wong Foo, Thanks for Everything! Julie Newmar;5.3;United States of America;Comedy films
To Wong Foo, Thanks for Everything! Julie Newmar;5.3;United States of America;Comedy films
To Wong Foo, Thanks for Everything! Julie Newmar;5.3;United States of America;Comedy films
Insomnia;7.8;Kongeriket Norge;Crime films
Insomnia;7.8;Kongeriket Noreg;Crime films
Insomnia;7.8;Kongeriket Norge;Neo-noir
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
O Lucky Man!;7.6;United States of America;Fantasy films
O Lucky Man!;7.6;United States of America;Comedy-drama films
In the Company of Men;7.9;Canada;Drama films
In the Company of Men;7.9;United States of America;Drama films
Road to Rio;6.8;United States of America;Buddy films
Twice in a Lifetime;7.4;United States of America;Romance films
Twice in a Lifetime;7.4;United States of America;Romance films
Une pure formalité;7.1;Italia;Thriller films
Une pure formalité;7.1;Repubblica Italiana;Thriller films
Une pure formalité;7.1;République française;Thriller films
Profundo Carmesí;6.4;México;Drama films
Gumshoe;7.3;United Kingdom of Great Britain and Northern Ireland;Drama films
The Story of G.I. Joe;6.6;United States of America;Biographical films
The Green Slime;4.5;日本;Science fiction films
The Green Slime;4.5;日本;Kaiju
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Russkies;4.3;United States of America;Drama films
Russkies;4.3;United States of America;Drama films
They Came to Cordura;6;United States of America;Drama films
They Came to Cordura;6;United States of America;Westerns
They Came to Cordura;6;United States of America;War films
Battle Beyond the Stars;4.8;United States of America;Action films
Battle Beyond the Stars;4.8;United States of America;Adventure films
Battle Beyond the Stars;4.8;United States of America;Science fiction films
Battle Beyond the Stars;4.8;United States of America;Action films
Battle Beyond the Stars;4.8;United States of America;Adventure films
Battle Beyond the Stars;4.8;United States of America;Science fiction films
Reckless;4.3;United States of America;Drama films
Bio-Dome;2.7;United States of America;Buddy films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
The Incredible Melting Man;3.3;United States of America;Horror films
The Incredible Melting Man;3.3;United States of America;Science fiction films
Love Affair;5;United States of America;Drama films
The Man from Snowy River;6.5;Australia;Adventure films
The Man from Snowy River;6.5;Australia;Adventure films
The Great Rock 'n' Roll Swindle;6.9;United Kingdom of Great Britain and Northern Ireland;Exploitation films
Gregory's Girl;7.7;United Kingdom of Great Britain and Northern Ireland;Teen films
Gregory's Girl;7.7;United Kingdom of Great Britain and Northern Ireland;Teen films
The Unholy Three;6.8;United States of America;Drama films
The Unholy Three;6.8;United States of America;Silent film
The Unholy Three;6.8;United States of America;Crime films
The Unholy Three;6.8;United States of America;LGBT-related films
Mister Johnson;7;United States of America;Drama films
Infinity;6.2;United States of America;Biographical films
Infinity;6.2;United States of America;Romance films
Crisis;6.3;United States of America;Drama films
The Silver Chalice;4;United States of America;Drama films
The Silver Chalice;4;United States of America;Adventure films
Too Late Blues;6.7;United States of America;Drama films
Too Late Blues;6.7;United States of America;Musical films
Shoot the Moon;7.7;United States of America;Drama films
Minnie and Moskowitz;7.4;United States of America;Drama films
Minnie and Moskowitz;7.4;United States of America;Comedy films
A Delicate Balance;7.6;Canada;Drama films
A Delicate Balance;7.6;Canada;Drama films
A Delicate Balance;7.6;United States of America;Drama films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Horror films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Science fiction films
Rabid;6.2;Canada;Vampires in film
Rabid;6.2;Canada;Horror films
Moulin Rouge;6.4;United States of America;Drama films
Moulin Rouge;6.4;United States of America;Drama films
The Fallen Idol;8.7;United Kingdom of Great Britain and Northern Ireland;Drama films
The Fallen Idol;8.7;United Kingdom of Great Britain and Northern Ireland;Film noir
The Fallen Idol;8.7;United Kingdom of Great Britain and Northern Ireland;Mystery films
A Personal Journey with Martin Scorsese Through American Movies;8.5;United Kingdom of Great Britain and Northern Ireland;Documentary films
Bright Eyes;6.6;United States of America;Drama films
Bright Eyes;6.6;United States of America;Comedy films
Bright Eyes;6.6;United States of America;Musical films
Bright Eyes;6.6;United States of America;Christmas films
Solo;3.8;United States of America;Action films
Solo;3.8;United States of America;Science fiction films
The Nude Bomb;3.4;United States of America;Comedy films
The Nude Bomb;3.4;United States of America;Action films
The Nude Bomb;3.4;United States of America;Science fiction films
The Nude Bomb;3.4;United States of America;Comedy films
The Nude Bomb;3.4;United States of America;Action films
The Nude Bomb;3.4;United States of America;Science fiction films
The Road to Wellville;5.1;United States of America;Comedy films
The Road to Wellville;5.1;United States of America;Comedy-drama films
The Road to Wellville;5.1;United States of America;Comedy films
The Road to Wellville;5.1;United States of America;Comedy-drama films
Les Nuits de la pleine lune;7.9;République française;Drama films
Les Nuits de la pleine lune;7.9;République française;Romance films
Les Nuits de la pleine lune;7.9;République française;Drama films
Les Nuits de la pleine lune;7.9;République française;Romance films
Kiss of Death;6.6;United States of America;Drama films
Kiss of Death;6.6;United States of America;Action films
Kiss of Death;6.6;United States of America;Crime films
Kiss of Death;6.6;United States of America;Drama films
Kiss of Death;6.6;United States of America;Action films
Kiss of Death;6.6;United States of America;Crime films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Calendar;7.8;Հայաստան;Drama films
Calendar;7.8;Հայաստանի Հանրապետություն;Drama films
Calendar;7.8;Bundesrepublik Deutschland;Comedy films
Calendar;7.8;Deutschland;Comedy films
Calendar;7.8;Հայաստան;Comedy films
Richard III;7;United Kingdom of Great Britain and Northern Ireland;Drama films
Paradise Road;5.8;Australia;Drama films
Paradise Road;5.8;Australia;Drama films
Enchanted April;7;Repubblica Italiana;Drama films
Enchanted April;7;United Kingdom of Great Britain and Northern Ireland;Drama films
Enchanted April;7;Repubblica Italiana;Drama films
Enchanted April;7;United Kingdom of Great Britain and Northern Ireland;Drama films
Road to Rio;6.8;United States of America;Musical films
The Blue Gardenia;6.8;United States of America;Drama films
The Blue Gardenia;6.8;United States of America;Film noir
The Blue Gardenia;6.8;United States of America;Crime films
Spider Baby;7;United States of America;Horror films
Spider Baby;7;United States of America;Comedy horror
Spider Baby;7;United States of America;Horror films
Spider Baby;7;United States of America;Comedy horror
La crise est finie;8.2;République française;Comedy films
La crise est finie;8.2;République française;Comedy films
Montenegro eller Pärlor och svin;7;Sverige;Comedy films
Montenegro eller Pärlor och svin;7;United Kingdom of Great Britain and Northern Ireland;Comedy films
Montenegro eller Pärlor och svin;7;Sverige;Comedy films
Montenegro eller Pärlor och svin;7;United Kingdom of Great Britain and Northern Ireland;Comedy films
The Cutting Edge;5.8;United States of America;Comedy-drama films
Truth or Consequences, N.M.;5;United States of America;Crime films
Truth or Consequences, N.M.;5;United States of America;Neo-noir
Conte d'hiver;7.8;République française;Comedy-drama films
Conte d'hiver;7.8;République française;Comedy-drama films
10 Rillington Place;6.8;United Kingdom of Great Britain and Northern Ireland;Biographical films
10 Rillington Place;6.8;United Kingdom of Great Britain and Northern Ireland;Crime films
The Wind in the Willows;6.9;United States of America;Comedy films
The Wind in the Willows;6.9;United Kingdom of Great Britain and Northern Ireland;Comedy films
The Wind in the Willows;6.9;United States of America;Children's films
The Wind in the Willows;6.9;United Kingdom of Great Britain and Northern Ireland;Children's films
The Air Up There;3.9;United States of America;Sports films
上意討ち 拝領妻始末;7.6;日本;Drama films
They Call Me MISTER Tibbs!;6.6;United States of America;Drama films
They Call Me MISTER Tibbs!;6.6;United States of America;Crime films
They Call Me MISTER Tibbs!;6.6;United States of America;Mystery films
Montparnasse 19;6.8;Bundesrepublik Deutschland;Drama films
Montparnasse 19;6.8;Deutschland;Drama films
Montparnasse 19;6.8;Bundesrepublik Deutschland;Biographical films
Montparnasse 19;6.8;Deutschland;Biographical films
The Inner Circle;5.4;Союз Советских Социалистических Республик;Drama films
The Inner Circle;5.4;Союз Советских Социалистических Республик;Biographical films
The Inner Circle;5.4;Союз Советских Социалистических Республик;Drama films
